,82.94.mp4,85.52.mp4,85.97.mp4,86.14.mp4,86.40.mp4,87.08.mp4,88.12.mp4,88.26.mp4,93.90.mp4,steps
51,179.3293783,179.9229883,172.318884,176.0955269,176.3035466,178.6004069,177.8974297,179.2709036,165.9978123,
52,171.6052293,178.7335436,172.4639359,170.1175514,168.0860005,172.6842688,179.0306034,173.380433,176.3205486,
53,179.1741505,177.7985754,156.5276869,176.0328006,174.5516496,164.6932071,176.7131184,175.1599746,178.8315351,
54,173.9570481,176.6008625,132.3469899,179.2699117,158.9516835,177.4154903,173.172645,169.5164305,179.3571811,
55,175.268323,178.3152396,138.088283,179.0097804,166.9974527,177.6146064,178.1254932,166.7060158,179.8657268,
56,164.1233141,173.0904803,169.1819348,165.2021756,154.8046072,161.6795225,169.1589603,170.2608767,173.040421,6
57,167.5120647,166.6301028,165.5246599,177.3325006,156.3761578,175.2923389,165.8057043,178.2720042,172.0887797,
58,172.8637128,138.7399244,159.2100854,175.7334695,168.5043005,168.8165419,158.8948017,179.1595552,172.5466768,r
59,163.0266889,173.523178,178.1504715,173.6377209,177.362151,178.5667004,179.6613517,177.037492,178.6132757,
60,176.1482735,179.7689841,171.493266,175.1454439,151.8374595,172.2669718,169.8198033,152.5453232,175.538637,
61,168.3901396,168.4125224,169.8837062,164.7119352,151.8374595,179.276024,174.2804951,153.0987402,169.8311465,
62,163.3024571,167.9282943,163.1751918,177.9462635,160.7081037,174.2084435,172.067734,173.7982196,166.7945272,
63,166.5000335,161.0961967,161.2441909,161.4150073,162.6153459,173.7097991,172.6919673,177.6226081,171.2449957,
64,166.6161107,163.3595388,163.2680635,169.1053348,172.5742938,174.3448041,172.3288127,166.1180629,169.889909,
65,164.6781268,166.6972249,163.2879696,174.8294845,169.1164594,167.0146596,176.9748252,172.2058845,179.3308778,
66,171.5673112,170.9080136,170.135513,174.7664258,173.7208334,171.147825,173.2337601,172.0610425,174.199033,
67,175.7964229,176.811674,169.8811428,168.0054445,175.2713627,171.4858205,176.5930155,171.5417645,172.179578,
68,170.8382251,177.2605503,172.1459159,178.1799576,166.0620903,175.2267382,167.8272174,171.5148594,163.3189374,
69,155.5286943,177.6695572,164.4703155,172.9910748,164.0529667,174.3985256,158.5451907,165.8128652,152.7509217,
70,132.1220587,169.9443291,154.7808609,172.9910748,157.5541835,170.0054852,177.6470102,157.6303529,133.9293602,
71,98.53996657,156.2532424,127.4608749,171.3222456,143.9508914,166.7651361,155.5134807,150.5065003,112.387576,
