,82.94.mp4,85.52.mp4,85.97.mp4,86.14.mp4,86.40.mp4,87.08.mp4,88.12.mp4,88.26.mp4,93.90.mp4,steps
65,143.4495982,70.15091066,51.42153923,81.82226794,43.79312795,72.10864455,110.3366477,11.92875415,55.56758047,
66,55.70579058,26.52949181,63.67642212,64.96503473,94.81802811,72.32640192,77.39891337,1.561099546,30.11165452,
67,1.609996236,84.82505845,57.2955222,37.15015125,77.42586166,45.74662633,6.031037039,8.429460418,25.19385822,
68,1.921960117,40.66058566,28.87516142,51.92793005,42.04559134,61.45265137,4.751582937,7.253484759,28.50464405,
69,164.7677919,6.176413741,76.85619178,135.1753309,54.76883623,51.12767426,23.25735964,25.21593571,3.949904307,
70,170.1875322,37.39956276,112.4282142,135.1753309,96.72222658,64.14461342,171.5251998,52.42204299,100.1659481,
71,179.9049888,44.56335597,117.1218639,73.98317353,98.8310458,111.2667257,177.9767722,82.40037337,50.17603309,
72,164.1798925,178.4343984,41.79533097,8.331322436,117.468833,110.0885034,170.9318552,82.80330948,38.05045018,
73,171.056771,173.2478519,118.9865183,34.81031422,109.5467989,114.2472577,176.6977583,84.95882443,25.89686385,
74,179.9701488,168.7483562,17.84907643,0.430339896,100.9092109,93.87183757,176.1959491,109.7540694,15.68984286,
75,171.5578339,162.0720642,170.1546607,11.75880026,41.51490114,42.20760572,163.2022144,113.9295388,162.5898493,
