,86.14.mp4,87.55.mp4,87.84.mp4,89.82.mp4,91.44.mp4,92.06.mp4,steps
50,96.074028,117.3497094,49.64696589,126.0241796,107.478547,70.05306374,
51,88.32272396,107.9110765,125.6007036,116.3161001,100.0353361,63.4918101,
52,70.82653722,119.6368437,95.80937308,115.2244262,92.80255421,52.20325335,
53,94.35938132,97.4190115,104.1681812,125.767222,142.9146147,52.20325335,
54,94.08596343,97.61066673,93.48387051,134.2359321,152.5168481,52.20325335,
55,101.538483,105.7568996,83.9643815,137.3470566,169.0044273,91.67304763,
56,99.71811716,104.7977857,99.36380474,133.4196481,120.4233625,93.17822724,6
57,92.33975197,97.23932837,96.46809703,129.0582765,104.660644,94.53827414,
58,93.21047129,102.4555664,98.44742626,75.70001697,113.7892391,96.15294418,r
59,103.6493182,106.7702783,93.75081111,161.0599365,112.3735216,104.8253271,
60,100.629235,104.7294236,93.95805288,117.2811946,108.7606918,107.8255363,
61,100.4578092,105.2965265,99.1711147,56.72430998,102.490646,110.9006208,
62,103.1516543,106.9666712,106.2718604,122.055685,88.0451096,112.0985204,
63,106.761147,108.8818482,112.086686,93.72799846,91.53820732,113.8462389,
64,106.9579064,105.0771072,112.4712002,93.51726689,80.69925614,117.7172593,
65,107.4062523,105.2956614,108.0650126,97.56334001,100.7923572,121.1029215,
66,108.0476411,101.2233698,102.9514312,112.4627567,92.63349676,116.4265779,
67,102.2003445,105.2369401,109.6876698,108.3858218,96.70251377,111.0538884,
68,100.4199842,103.3033361,114.5215427,91.307763,101.2048206,106.2696818,
69,101.4270111,117.2972616,117.7955994,121.7523798,108.188773,99.26202219,
70,112.9094019,112.3262512,168.8904926,152.9905525,104.6532796,98.42617275,
71,104.7488425,147.5358489,165.4836709,73.84814491,109.5176835,95.01273078,
72,104.3929221,94.78651177,102.970697,86.32412717,120.5934247,102.6924975,
73,97.14832088,89.7768001,91.1540827,75.39993124,121.5122019,107.194447,
74,93.01439822,92.70178475,76.96867453,70.87197934,109.5924989,101.0072624,
75,92.39560005,93.04889411,76.73911676,52.20146978,100.1814687,107.0350407,
76,88.32524327,90.11826634,67.13503685,139.0298843,91.49012668,107.4663032,
77,84.69552855,84.32569454,50.77356544,129.1866938,89.45348394,107.3581026,
78,80.28338383,91.0054996,80.40319334,145.7163033,83.88090321,109.0594798,
79,88.39476675,93.17908999,167.1887693,145.3280425,76.6197075,102.7615943,
80,96.50099712,105.1498802,113.1166372,156.7306799,64.13872348,101.8726777,
81,90.16483264,100.5452183,96.08605131,159.1229884,71.68612294,105.1667632,
82,88.63776523,107.9451766,68.77687029,139.0551278,66.7875941,100.4375514,
83,99.58389323,101.7106294,68.77687029,154.0381729,82.83108258,105.3947842,
84,101.6179872,109.5951007,68.33458562,146.0577356,87.73012403,106.6642194,
