,82.25.mp4,82.52.mp4,87.22.mp4,87.71.mp4,89.78.mp4,93.59.mp4,94.24.mp4,96.29.mp4,steps
45,138.1234024,83.63999434,74.79408003,113.293003,130.7073259,82.09593698,95.78238766,106.256635,
46,139.562879,91.26929144,23.82189195,136.8264706,126.449755,93.80552554,110.4522591,77.53219248,
47,141.2015861,106.9836601,114.8163998,127.5459273,138.3617607,95.89668828,76.55565903,63.55026572,5
48,138.1823912,104.5827903,131.5601583,129.8232089,145.9459759,96.89343874,59.40192933,67.07982676,
49,141.2478888,107.6177449,135.8408601,130.8236308,144.1620672,102.1127392,57.61271532,66.23502472,
50,61.01785662,113.7276255,129.345971,131.2158946,91.61208202,102.4605489,55.68247564,56.70317899,
51,148.1096702,115.6568728,130.4460537,138.7196777,128.4768005,112.7345323,67.18028432,0.316183251,
52,153.435212,124.7663779,129.1011615,139.0074987,128.8360553,30.22574075,64.77433654,88.2410219,
53,132.6851824,115.8705142,144.4790229,126.3205577,127.7254004,126.671866,107.3136357,96.52096874,
54,169.1969144,113.2286762,149.9786596,158.3289687,143.5560346,113.2532784,97.6537011,87.08675539,6
55,172.2444821,119.4587657,146.472857,167.6229885,155.480197,109.8635437,101.9588883,90.84526088,
56,179.6275966,125.5981722,165.8010961,157.0474363,149.1204197,120.9410707,84.66428184,119.3930095,
57,162.700117,126.6266737,139.1326349,159.1035965,147.5452873,120.9410707,93.42625058,105.0759058,r
58,156.8951379,120.2373932,116.6954903,158.9796264,161.7765142,98.85198165,106.0949576,122.6997129,
59,175.4432564,126.3296343,109.9881473,179.0383764,114.5960376,98.85198165,122.3229833,124.7164936,
60,148.0401,81.25932908,96.71475496,173.0666293,171.3528765,142.8061698,116.3838715,114.5456574,
61,167.5529466,121.6088254,99.99341583,86.73499576,151.1543441,136.9684266,118.9787804,128.5919912,
62,156.1834454,131.5341399,80.01238609,65.45559948,40.36202444,136.9684266,111.9317829,121.0911172,
63,150.9079362,136.2417046,102.0808735,42.33701294,40.36202444,95.4735808,108.8518355,139.7186074,
64,111.1945008,136.584585,102.2375776,12.48179684,78.81240687,83.30912966,123.9991226,45.97767236,
65,128.0912983,124.6067043,114.2003138,120.1904927,140.215155,85.9286469,32.45508006,45.97767236,
66,54.68185407,109.6417106,113.4473162,99.48339503,113.7399223,78.50951634,32.45508006,118.4238153,
67,159.7374526,92.67015295,112.7312345,123.0313111,124.4929593,81.74920153,32.45508006,118.4238153,
68,52.14621825,101.567226,160.2234392,87.1409586,107.4688153,80.04727838,32.45508006,174.3757671,
69,155.7197271,55.53075948,125.4843507,81.94382277,100.4074195,84.37572619,32.45508006,133.9492523,
70,54.6090051,38.91184296,158.0034117,121.7484891,105.1202463,84.30549268,116.0691436,148.0075451,
71,81.4398462,77.32111963,174.6246235,174.2589233,92.99211435,81.90371967,116.0691436,166.3198098,
72,83.06595244,86.89237335,93.79680649,121.2455687,82.19708173,81.39436568,77.27167792,61.40114009,
73,93.89598928,82.29136896,71.6313361,156.9731339,72.18256709,81.75311283,69.36912602,50.42628565,
74,116.5427559,102.5812974,146.1546127,165.8108772,77.70167307,83.88913246,153.2521249,48.62166679,
75,99.30827942,176.3552981,112.8963636,176.0139019,89.92230364,84.81586477,68.23041281,99.24630751,
76,109.0625896,179.1771038,102.6152859,156.6548542,93.13418686,84.86355375,77.07616299,57.63006656,
77,99.28053989,147.5717358,75.14421046,177.326218,105.018273,85.02302775,168.9219352,27.19249525,
78,99.12855757,137.3698028,75.14421046,172.9068668,98.08795609,84.88512409,112.6125527,4.398251207,
79,100.2637315,119.5283222,75.14421046,155.5088531,83.10862787,85.2026763,65.13972065,164.4421717,
80,112.7799814,178.4551802,75.14421046,175.3950476,71.6174698,82.53247866,119.8396435,170.9009849,
81,116.1086654,178.7999459,75.14421046,148.2505916,88.68554275,84.85223113,100.2014792,61.67813091,
82,38.58966508,153.3560773,75.14421046,148.631418,89.06194883,83.95209616,47.40217546,106.3497951,
83,59.20230239,155.0295888,75.14421046,168.8940836,97.54524502,85.05027102,70.84304819,128.1918136,
84,170.5721725,155.0295888,75.14421046,166.3179717,122.4291393,85.80776659,132.8013606,172.0512439,
85,98.35859496,85.75481046,75.14421046,167.558282,59.74725141,85.4634499,121.446801,173.2448764,
86,129.6014979,168.8026362,77.72257368,146.4768827,101.3967072,86.83904554,153.9197674,175.3391426,
87,127.4654979,164.7825319,36.26422224,144.7988295,95.04817061,86.34805254,93.08078453,168.8225787,
88,108.4220826,158.8091285,86.98652524,141.0747772,94.36915017,86.91808872,103.0860205,139.5003976,
89,159.2251886,144.0743928,126.8931272,133.2278144,95.0209987,88.05631652,99.69439064,124.9993986,
