,82.25.mp4,82.52.mp4,87.22.mp4,87.71.mp4,89.78.mp4,93.59.mp4,94.24.mp4,96.29.mp4,steps
64,25.52288165,116.4061187,45.01087504,8.275850416,49.17165707,14.38996017,103.8694303,144.5737368,
65,43.02573961,124.5787999,47.8595273,30.20554385,61.18664017,17.39876796,169.3519098,144.5737368,
66,27.62089327,134.3291133,68.15541693,6.681171482,67.98115903,15.49752779,169.3519098,177.6924458,
67,130.4406941,143.9178087,70.5913033,8.427116704,84.7831431,15.9097659,169.3519098,177.6924458,
68,53.85836393,150.8753144,60.13181584,3.535818627,96.28602984,19.55156321,169.3519098,168.6188123,
69,20.66556281,149.5469691,91.39830004,17.01325335,41.61485494,16.57625071,169.3519098,138.0927267,
70,98.47944172,141.4642407,113.9106733,47.37114591,39.39161335,17.39556538,111.6601728,133.5998021,
71,106.4435604,134.1104878,134.5973693,57.39752598,82.25027554,15.50526885,111.6601728,174.1512498,
72,103.2049294,118.7242775,122.2971024,40.77548243,83.6330404,15.48625456,148.3557665,104.5332612,
73,80.58685028,100.1901935,106.4060548,5.926260708,48.14497147,25.23783458,151.3511852,135.7481537,
74,75.76178507,89.02926308,86.07665836,11.44002041,10.81935734,31.85347625,17.02145121,142.384698,
75,68.91676543,82.35198921,35.35487899,13.55041032,21.02966731,32.39460056,5.72366531,140.6989142,
76,35.86873482,33.67882536,13.86686464,25.08794992,17.15838834,21.55596846,94.96222669,99.46142794,
77,13.40212909,41.00843341,9.721239193,12.24441821,20.63961863,20.01069349,136.9178277,104.0629868,
78,8.896862965,43.40172416,9.721239193,10.81563554,28.85623896,25.94269513,107.9591349,133.2950218,
79,18.88682983,26.90749888,9.721239193,3.580260754,23.88565563,34.62552192,111.0549727,119.0379788,
80,25.45348631,38.3577529,9.721239193,4.8136021,16.64717774,50.0899855,169.199495,69.91921199,
81,19.54696387,43.75350587,9.721239193,26.29036289,5.631516383,10.48813642,178.8680465,45.80264862,
82,32.1531933,43.65307618,9.721239193,6.310389564,3.64400447,19.15631342,35.08063387,44.63953976,
83,54.89998154,51.36998026,9.721239193,2.98769895,15.36726322,19.53352941,19.51767666,34.97174868,
84,53.6252311,51.36998026,9.721239193,4.91983837,29.59513591,20.26648093,14.56104523,25.09079853,
85,67.62360118,42.72584349,9.721239193,5.429873335,44.70157213,18.61631005,12.15509966,19.53042268,
86,54.9331444,53.86133442,4.274192357,19.31592936,51.60750644,20.4685438,12.43895633,17.77586975,
87,60.17868849,63.42604104,5.71533306,8.627519976,57.48203534,20.64713039,12.90109079,18.11900232,
88,13.4348364,60.85903436,5.594935069,8.263412031,55.74150807,18.10230181,13.11035047,8.423355121,
89,74.13683527,38.31562807,8.486721685,10.94020294,57.13045014,21.00689237,13.91712211,3.517475393,
