,82.94.mp4,85.52.mp4,85.97.mp4,86.14.mp4,86.40.mp4,87.08.mp4,88.12.mp4,88.26.mp4,93.90.mp4,steps
63,172.072835,160.9137201,136.5421079,159.1501919,129.7016836,166.9354265,164.3910143,134.1298386,179.9597956,
64,169.6217175,162.7478909,136.8070086,130.2818789,129.5539374,142.7343987,165.8295765,128.8085591,173.5028232,
65,165.2716086,158.6408546,135.6586549,127.7542502,130.3379027,132.7499228,165.5748439,136.292224,179.0557974,
66,165.9922708,160.190042,138.2469028,132.5414936,133.5648365,130.7073114,162.6659971,134.2310779,171.0595675,
67,166.5669444,161.7324733,136.0217237,128.7181042,132.2986248,131.4580987,160.7679125,132.9739064,170.9374929,
68,169.6533604,162.6471229,145.8887054,135.8681361,134.9169595,128.2847163,160.4741155,135.4801383,170.0721164,
69,167.695142,159.9755344,152.5551439,138.7877704,153.2211105,128.0665397,156.3130697,145.2654341,170.9270019,
70,164.3569423,163.3228336,158.9885047,138.7877704,155.861011,126.0762839,160.6671405,147.142176,175.4923,
71,173.7688289,158.4840146,159.1965892,162.3007369,155.3441916,135.6929485,116.6487175,161.5790841,177.2683954,
72,164.0203757,159.0764217,166.4563055,160.1215134,163.7598557,140.674951,158.3801406,161.8067608,174.0210174,
73,132.3173405,151.6668045,165.065571,159.0164409,163.3715426,142.1105441,173.4046136,164.2494927,152.6181022,
74,177.1622947,175.7720645,136.3302821,167.9659082,174.6876681,149.5423789,136.4320495,164.8936991,116.9461151,
75,170.702737,173.6776353,140.5894464,175.0756963,170.2623561,155.0441149,129.4143798,174.1917224,130.4520002,
76,137.2989045,167.6183168,135.205466,174.5587097,162.6049095,155.8680162,129.4143798,170.4405416,121.8749845,
77,155.1231543,146.7128039,125.2151009,158.4577108,132.8000621,141.0258397,153.646995,146.9540194,131.7375543,
78,149.2679732,146.7851439,123.0937458,143.5326448,127.0085613,129.4221154,144.3517373,120.2342886,124.7773661,
79,150.5817619,138.9871546,123.6144555,143.9958609,127.2567885,131.5947529,138.2598746,117.1175308,105.3740918,
80,138.0489714,129.4202612,130.2853918,124.7073835,113.4891048,123.9659319,140.289159,104.3392046,105.2130331,
81,136.4660645,134.2376441,130.794122,113.9192632,113.8431384,116.1205429,135.9907852,89.93404618,110.3898281,
82,136.7572675,134.3672425,133.0421453,114.1039527,118.7816567,119.5829199,151.2334099,91.93666626,122.285429,
83,140.1806982,135.096135,133.7083694,121.8738164,124.7543969,125.7596464,143.5640304,105.3318656,166.7064224,
84,148.1147881,25.30118684,129.8206311,123.5903286,130.0690104,133.8009786,144.0960619,119.1181897,146.6592614,
85,146.9916474,142.6200538,132.2955308,124.0647562,128.2808692,133.320745,139.4340444,123.000581,160.2656189,
86,145.2839276,136.1450956,129.1325305,133.0060678,117.9232376,126.7074064,128.7616988,129.3711399,160.2656189,
87,143.5066349,128.5533342,130.7995722,137.3811131,118.2084747,128.2923382,132.1138658,132.4548958,150.024869,
88,137.7485596,134.3851444,129.7997122,138.4729066,118.3326781,122.8128485,132.0627425,133.5504316,134.6057899,
